timestamp,Hanover Park IL TGS - ESN (),Hanover Park IL TGS - Reflector_url  (),Hanover Park IL TGS - Reflector_status (),Hanover Park IL TGS - GPS_gs (meter_per_sec),Hanover Park IL TGS - Location (),Hanover Park IL TGS - Outside_Temp (°F),Hanover Park IL TGS - Conveyor_RPM (),Hanover Park IL TGS - Liq_GPM (gal/min),Hanover Park IL TGS - Pressure (psi),Hanover Park IL TGS - GPS_gs - transformed (meter_per_sec),Hanover Park IL TGS - Liq_GPM - transformed (gal/min)
"2019-02-01T05:53:49.001531Z","","","",10.313,"","","","","",12.549940000000001,""
"2019-02-01T05:53:48.844226Z","","","","","","","","",960.0,"",""
"2019-02-01T05:53:48.843357Z","","","","","","",12840.0,1980.0,"","",1980.001264222503
"2019-02-01T05:53:45.001875Z","","","","","{""alt"":250.139,""lat"":42.01376501,""lng"":-88.13203856}","","","","","",""
"2019-02-01T05:53:45.001792Z","","","",10.355,"","","","","",12.591940000000001,""
"2019-02-01T05:53:43.844178Z","","","","","","","","",1064.0,"",""
"2019-02-01T05:53:43.843324Z","","","","","","",12420.0,1740.0,"","",1740.001264222503
"2019-02-01T05:53:39.004225Z","","","","","{""alt"":250.161,""lat"":42.0141304,""lng"":-88.13143288}","","","","","",""
"2019-02-01T05:53:39.004139Z","","","",10.709,"","","","","",12.94594,""
"2019-02-01T05:53:38.844127Z","","","","","","","","",1072.0,"",""
"2019-02-01T05:53:38.843234Z","","","","","","",12960.0,1.8e3,"","",1800.001264222503
"2019-02-01T05:53:35.000295Z","","","","","{""alt"":250.814,""lat"":42.01433279,""lng"":-88.13098289}","","","","","",""
"2019-02-01T05:53:35.000212Z","","","",10.516,"","","","","",12.75294,""
"2019-02-01T05:53:33.844069Z","","","","","","","","",1057.0,"",""
"2019-02-01T05:53:33.843166Z","","","","","","",12780.0,2160.0,"","",2160.0012642225033
"2019-02-01T05:53:29.003260Z","","","","","{""alt"":252.933,""lat"":42.0145445,""lng"":-88.1302532}","","","","","",""
"2019-02-01T05:53:29.003173Z","","","",10.108,"","","","","",12.344940000000001,""
"2019-02-01T05:53:28.843920Z","","","","","","","","",1012.0,"",""
"2019-02-01T05:53:28.843037Z","","","","","","",1.26e4,1860.0,"","",1860.001264222503
"2019-02-01T05:53:24.997683Z","","","","","{""alt"":252.609,""lat"":42.01461911,""lng"":-88.12977018}","","","","","",""
"2019-02-01T05:53:24.997602Z","","","",9.624,"","","","","",11.860940000000001,""
"2019-02-01T05:53:23.843847Z","","","","","","","","",1049.0,"",""
"2019-02-01T05:53:23.842970Z","","","","","","",1.17e4,1560.0,"","",1560.001264222503
"2019-02-01T05:53:18.995308Z","","","","","{""alt"":246.769,""lat"":42.01466562,""lng"":-88.12906123}","","","","","",""
"2019-02-01T05:53:18.995226Z","","","",9.672,"","","","","",11.908940000000001,""
"2019-02-01T05:53:18.843759Z","","","","","","","","",935.0,"",""
"2019-02-01T05:53:18.842914Z","","","","","","","",2460.0,"","",2460.0012642225033
"2019-02-01T05:53:17.842884Z","","","","","","",11580.0,"","","",""
"2019-02-01T05:53:14.996831Z","","","","","{""alt"":247.308,""lat"":42.01460381,""lng"":-88.12864202}","","","","","",""
"2019-02-01T05:53:14.996722Z","","","",7.877,"","","","","",10.11394,""
"2019-02-01T05:53:13.843617Z","","","","","","","","",38.0,"",""
"2019-02-01T05:53:13.842772Z","","","","","","",9480.0,1740.0,"","",1740.001264222503
"2019-02-01T05:53:08.994624Z","","","","","{""alt"":248.702,""lat"":42.01449799,""lng"":-88.12822882}","","","","","",""
"2019-02-01T05:53:08.994542Z","","","",3.75,"","","","","",5.986940000000001,""
"2019-02-01T05:53:08.843424Z","","","","","","","","",2.0,"",""
"2019-02-01T05:53:04.999659Z","","","","","{""alt"":246.446,""lat"":42.01442129,""lng"":-88.1281903}","","","","","",""
"2019-02-01T05:53:04.999575Z","","","",0.666,"","","","","",2.90294,""
"2019-02-01T05:53:02.843274Z","","","","","","","","",3.0,"",""
"2019-02-01T05:52:58.994831Z","","","","","{""alt"":245.606,""lat"":42.01447475,""lng"":-88.12822219}","","","","","",""
"2019-02-01T05:52:58.994746Z","","","",1.863,"","","","","",4.09994,""
"2019-02-01T05:52:58.843275Z","","","","","","","","",2.0,"",""
"2019-02-01T05:52:54.995541Z","","","","","{""alt"":245.708,""lat"":42.01450701,""lng"":-88.12822997}","","","","","",""
"2019-02-01T05:52:54.995448Z","","","",0.127,"","","","","",2.3639400000000004,""
"2019-02-01T05:52:51.843082Z","","","","","","","","",2.0,"",""
"2019-02-01T05:52:48.997570Z","","","","","{""alt"":242.71,""lat"":42.01443729,""lng"":-88.1283948}","","","","","",""
"2019-02-01T05:52:48.997484Z","","","",3.094,"","","","","",5.33094,""
"2019-02-01T05:52:48.842450Z","","","","","","","",0.0,"","",0.0012642225031605564
"2019-02-01T05:52:47.843143Z","","","","","","","","",2.0,"",""
"2019-02-01T05:52:47.842414Z","","","","","","",0.0,"","","",""
"2019-02-01T05:52:45.842416Z","","","","","","",240.0,"","","",""
"2019-02-01T05:52:44.998346Z","","","","","{""alt"":241.827,""lat"":42.01445791,""lng"":-88.12850856}","","","","","",""
"2019-02-01T05:52:44.998261Z","","","",4.676,"","","","","",6.912940000000001,""
"2019-02-01T05:52:44.842437Z","","","","","","","",1560.0,"","",1560.001264222503
"2019-02-01T05:52:43.843278Z","","","","","","","","",1027.0,"",""
"2019-02-01T05:52:40.842522Z","","","","","","",11220.0,1380.0,"","",1380.001264222503
"2019-02-01T05:52:38.997400Z","","","","","{""alt"":242.586,""lat"":42.01446242,""lng"":-88.12908215}","","","","","",""
"2019-02-01T05:52:38.997317Z","","","",10.326,"","","","","",12.562940000000001,""
"2019-02-01T05:52:38.843358Z","","","","","","","","",957.0,"",""
"2019-02-01T05:52:35.842563Z","","","","","","",13380.0,"","","",""
"2019-02-01T05:52:34.998005Z","","","","","{""alt"":243.95,""lat"":42.01444905,""lng"":-88.12959737}","","","","","",""
"2019-02-01T05:52:34.997920Z","","","",10.488,"","","","","",12.72494,""
"2019-02-01T05:52:33.843431Z","","","","","","","","",832.0,"",""
"2019-02-01T05:52:33.842610Z","","","","","","","",2.4e3,"","",2400.0012642225033
"2019-02-01T05:52:30.842638Z","","","","","","",13620.0,2340.0,"","",2340.0012642225033
"2019-02-01T05:52:29.000109Z","","","","","{""alt"":245.092,""lat"":42.01437968,""lng"":-88.13035864}","","","","","",""
"2019-02-01T05:52:29.000026Z","","","",10.986,"","","","","",13.222940000000001,""
"2019-02-01T05:52:28.843428Z","","","","","","","","",825.0,"",""
"2019-02-01T05:52:25.842652Z","","","","","","",13380.0,"","","",""
"2019-02-01T05:52:24.993039Z","","","","","{""alt"":248.703,""lat"":42.01422886,""lng"":-88.13085886}","","","","","",""
"2019-02-01T05:52:24.992954Z","","","",11.041,"","","","","",13.277940000000001,""
"2019-02-01T05:52:24.842765Z","","","","","","","",2340.0,"","",2340.0012642225033
"2019-02-01T05:52:23.843563Z","","","","","","","","",902.0,"",""
"2019-02-01T05:52:20.842725Z","","","","","","",13620.0,"","","",""
"2019-02-01T05:52:18.995154Z","","","","","{""alt"":244.951,""lat"":42.01393492,""lng"":-88.13154144}","","","","","",""
"2019-02-01T05:52:18.995068Z","","","",10.802,"","","","","",13.03894,""
"2019-02-01T05:52:18.843736Z","","","","","","","","",1091.0,"",""
"2019-02-01T05:52:18.842784Z","","","","","","","",2340.0,"","",2340.0012642225033
"2019-02-01T05:52:15.842769Z","","","","","","",12840.0,"","","",""
"2019-02-01T05:52:14.995834Z","","","","","{""alt"":245.65,""lat"":42.01368788,""lng"":-88.13194324}","","","","","",""
"2019-02-01T05:52:13.996913Z","","","",10.712,"","","","","",12.94894,""
"2019-02-01T05:52:13.843666Z","","","","","","","","",1049.0,"",""
"2019-02-01T05:52:12.842799Z","","","","","","","",2340.0,"","",2340.0012642225033
"2019-02-01T05:52:10.842863Z","","","","","","",13140.0,"","","",""
"2019-02-01T05:52:08.997064Z","","","","","{""alt"":247.607,""lat"":42.01330765,""lng"":-88.1325521}","","","","","",""
"2019-02-01T05:52:08.996980Z","","","",11.181,"","","","","",13.41794,""
"2019-02-01T05:52:08.843838Z","","","","","","","","",1058.0,"",""
"2019-02-01T05:52:08.842902Z","","","","","","","",2280.0,"","",2280.0012642225033
"2019-02-01T05:52:05.842876Z","","","","","","",13740.0,3180.0,"","",3180.0012642225033
"2019-02-01T05:52:04.997404Z","","","","","{""alt"":250.322,""lat"":42.0130708,""lng"":-88.13300962}","","","","","",""
"2019-02-01T05:52:04.997321Z","","","",11.217,"","","","","",13.453940000000001,""
"2019-02-01T05:52:03.843899Z","","","","","","","","",1169.0,"",""
"2019-02-01T05:52:00.842945Z","","","","","","",13440.0,1380.0,"","",1380.001264222503
"2019-02-01T05:51:59.001249Z","","","",10.772,"","","","","",13.00894,""
"2019-02-01T05:51:58.843889Z","","","","","","","","",1090.0,"",""
"2019-02-01T05:51:55.843043Z","","","","","","",13020.0,2580.0,"","",2580.0012642225033
"2019-02-01T05:51:55.005275Z","","","","","{""alt"":246.711,""lat"":42.01272265,""lng"":-88.13428178}","","","","","",""
"2019-02-01T05:51:55.005188Z","","","",10.791,"","","","","",13.027940000000001,""
"2019-02-01T05:51:53.843989Z","","","","","","","","",1.1e3,"",""
"2019-02-01T05:51:50.843058Z","","","","","","",1.32e4,"","","",""
"2019-02-01T05:51:49.001408Z","","","","","{""alt"":245.263,""lat"":42.01264121,""lng"":-88.1350582}","","","","","",""
"2019-02-01T05:51:49.001326Z","","","",10.752,"","","","","",12.988940000000001,""
"2019-02-01T05:51:48.844075Z","","","","","","","","",1116.0,"",""
"2019-02-01T05:51:48.843155Z","","","","","","","",2340.0,"","",2340.0012642225033
"2019-02-01T05:51:45.843110Z","","","","","","",11580.0,1980.0,"","",1980.001264222503
"2019-02-01T05:51:45.004311Z","","","","","{""alt"":245.263,""lat"":42.01263284,""lng"":-88.13555848}","","","","","",""
"2019-02-01T05:51:45.004224Z","","","",8.963,"","","","","",11.19994,""
"2019-02-01T05:51:43.844100Z","","","","","","","","",923.0,"",""
"2019-02-01T05:51:39.843183Z","","","","","","",7620.0,1320.0,"","",1320.001264222503
"2019-02-01T05:51:39.003434Z","","","","","{""alt"":247.002,""lat"":42.01261886,""lng"":-88.13605944}","","","","","",""
"2019-02-01T05:51:39.003350Z","","","",5.242,"","","","","",7.47894,""
"2019-02-01T05:51:38.844060Z","","","","","","","","",888.0,"",""
"2019-02-01T05:51:35.843183Z","","","","","","",10260.0,1.8e3,"","",1800.001264222503
"2019-02-01T05:51:35.003475Z","","","","","{""alt"":247.998,""lat"":42.01260558,""lng"":-88.13640954}","","","","","",""
"2019-02-01T05:51:35.003389Z","","","",8.398,"","","","","",10.63494,""
"2019-02-01T05:51:33.844144Z","","","","","","","","",904.0,"",""
"2019-02-01T05:51:30.843286Z","","","","","","",7740.0,1980.0,"","",1980.001264222503
"2019-02-01T05:51:29.004158Z","","","","","{""alt"":249.017,""lat"":42.01258144,""lng"":-88.13694791}","","","","","",""
"2019-02-01T05:51:29.004073Z","","","",4.892,"","","","","",7.12894,""
"2019-02-01T05:51:28.844166Z","","","","","","","","",817.0,"",""
"2019-02-01T05:51:25.843237Z","","","","","","",7380.0,1380.0,"","",1380.001264222503
"2019-02-01T05:51:25.004473Z","","","","","{""alt"":249.769,""lat"":42.01265955,""lng"":-88.13711699}","","","","","",""
"2019-02-01T05:51:25.004390Z","","","",3.122,"","","","","",5.3589400000000005,""
"2019-02-01T05:51:23.844264Z","","","","","","","","",477.0,"",""
"2019-02-01T05:51:20.843287Z","","","","","","",7.5e3,1320.0,"","",1320.001264222503
"2019-02-01T05:51:19.004347Z","","","","","{""alt"":253.08,""lat"":42.01285856,""lng"":-88.13717194}","","","","","",""
"2019-02-01T05:51:19.004264Z","","","",6.641,"","","","","",8.87794,""
"2019-02-01T05:51:18.844242Z","","","","","","","","",605.0,"",""
"2019-02-01T05:51:14.843364Z","","","","","","",10080.0,"","","",""
"2019-02-01T05:51:14.005755Z","","","","","{""alt"":252.833,""lat"":42.0132185,""lng"":-88.13722356}","","","","","",""
"2019-02-01T05:51:14.005669Z","","","",8.566,"","","","","",10.802940000000001,""
"2019-02-01T05:51:13.844266Z","","","","","","","","",542.0,"",""
"2019-02-01T05:51:12.843392Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T05:51:10.843366Z","","","","","","",8280.0,1440.0,"","",1440.001264222503
"2019-02-01T05:51:09.005601Z","","","","","{""alt"":252.32,""lat"":42.01357199,""lng"":-88.13724124}","","","","","",""
"2019-02-01T05:51:09.005514Z","","","",6.003,"","","","","",8.23994,""
"2019-02-01T05:51:08.844204Z","","","","","","","","",415.0,"",""
"2019-02-01T05:51:05.843435Z","","","","","","",7560.0,"","","",""
"2019-02-01T05:51:04.004210Z","","","","","{""alt"":253.115,""lat"":42.01378001,""lng"":-88.13722501}","","","","","",""
"2019-02-01T05:51:04.004133Z","","","",2.93,"","","","","",5.16694,""
"2019-02-01T05:51:03.844390Z","","","","","","","","",337.0,"",""
"2019-02-01T05:51:03.843439Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T05:51:00.843454Z","","","","","","",10620.0,1920.0,"","",1920.001264222503
"2019-02-01T05:50:59.004466Z","","","","","{""alt"":252.915,""lat"":42.01381665,""lng"":-88.1371589}","","","","","",""
"2019-02-01T05:50:59.004382Z","","","",0.336,"","","","","",2.57294,""
"2019-02-01T05:50:58.844197Z","","","","","","","","",6.0,"",""
"2019-02-01T05:50:54.003680Z","","","","","{""alt"":253.023,""lat"":42.0138056,""lng"":-88.13717315}","","","","","",""
"2019-02-01T05:50:53.004689Z","","","",0.045,"","","","","",2.28194,""
"2019-02-01T05:50:49.844264Z","","","","","","","","",31.0,"",""
"2019-02-01T05:50:49.000858Z","","","","","{""alt"":251.163,""lat"":42.0138025,""lng"":-88.13716231}","","","","","",""
"2019-02-01T05:50:49.000774Z","","","",0.102,"","","","","",2.33894,""
"2019-02-01T05:50:48.844265Z","","","","","","","","",30.0,"",""
"2019-02-01T05:50:44.003392Z","","","","","{""alt"":250.034,""lat"":42.01379737,""lng"":-88.13715754}","","","","","",""
"2019-02-01T05:50:44.003307Z","","","",0.024,"","","","","",2.26094,""
"2019-02-01T05:50:41.848438Z","","","","","","","","",31.0,"",""
"2019-02-01T05:50:40.631017Z","","","",0.106,"","","","","",2.34294,""
"2019-02-01T05:50:40.629880Z","","","","","{""alt"":249.761,""lat"":42.01378516,""lng"":-88.13716301}","","","","","",""
"2019-02-01T05:50:38.844428Z","","","","","","","","",31.0,"",""
"2019-02-01T05:50:35.003103Z","","","","","{""alt"":248.932,""lat"":42.01378098,""lng"":-88.13716518}","","","","","",""
"2019-02-01T05:50:35.003017Z","","","",0.03,"","","","","",2.26694,""
"2019-02-01T05:50:33.844422Z","","","","","","","","",4.0,"",""
"2019-02-01T05:50:30.642217Z","","","",0.052,"","","","","",2.28894,""
"2019-02-01T05:50:30.641097Z","","","","","{""alt"":248.614,""lat"":42.01377749,""lng"":-88.13716024}","","","","","",""
"2019-02-01T05:50:25.005758Z","","","","","{""alt"":247.636,""lat"":42.01376992,""lng"":-88.1371615}","","","","","",""
"2019-02-01T05:50:25.005671Z","","","",0.053,"","","","","",2.28994,""
"2019-02-01T05:50:20.649225Z","","","","","{""alt"":245.791,""lat"":42.01374732,""lng"":-88.13716175}","","","","","",""
"2019-02-01T05:50:20.649131Z","","","",0.024,"","","","","",2.26094,""
"2019-02-01T05:50:15.844085Z","","","","","","","",0.0,"","",0.0012642225031605564
"2019-02-01T05:50:12.844870Z","","","","","","","","",3.0,"",""
"2019-02-01T05:50:12.844123Z","","","","","","",0.0,"","","",""
"2019-02-01T05:50:11.844139Z","","","","","","","",60.0,"","",60.00126422250316
"2019-02-01T05:50:10.845044Z","","","","","","","","",61.0,"",""
"2019-02-01T05:50:10.626281Z","","","",0.833,"","","","","",3.06994,""
"2019-02-01T05:50:08.844216Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T05:50:07.844209Z","","","","","","",7320.0,"","","",""
"2019-02-01T05:50:05.993909Z","","","","","{""alt"":244.405,""lat"":42.01373444,""lng"":-88.13719602}","","","","","",""
"2019-02-01T05:50:05.993826Z","","","",0.649,"","","","","",2.88594,""
"2019-02-01T05:50:05.845065Z","","","","","","","","",92.0,"",""
"2019-02-01T05:50:04.844253Z","","","","","","","",480.0,"","",480.00126422250315
"2019-02-01T05:50:02.844303Z","","","","","","",720.0,"","","",""
"2019-02-01T05:50:00.999059Z","","","","","{""alt"":258.789,""lat"":42.01362131,""lng"":-88.13712646}","","","","","",""
"2019-02-01T05:50:00.998973Z","","","",2.313,"","","","","",4.54994,""
"2019-02-01T05:50:00.845194Z","","","","","","","","",63.0,"",""
"2019-02-01T05:49:59.844377Z","","","","","","","",600.0,"","",600.0012642225032
"2019-02-01T05:49:57.844398Z","","","","","","",6960.0,"","","",""
"2019-02-01T05:49:56.002936Z","","","","","{""alt"":258.166,""lat"":42.01352579,""lng"":-88.13708365}","","","","","",""
"2019-02-01T05:49:56.002850Z","","","",3.307,"","","","","",5.54394,""
"2019-02-01T05:49:55.845216Z","","","","","","","","",58.0,"",""
"2019-02-01T05:49:52.844525Z","","","","","","",7620.0,1320.0,"","",1320.001264222503
"2019-02-01T05:49:50.999699Z","","","","","{""alt"":259.245,""lat"":42.01334643,""lng"":-88.13711372}","","","","","",""
"2019-02-01T05:49:50.999613Z","","","",6.114,"","","","","",8.35094,""
"2019-02-01T05:49:50.845397Z","","","","","","","","",77.0,"",""
"2019-02-01T05:49:49.844569Z","","","","","","","",1560.0,"","",1560.001264222503
"2019-02-01T05:49:47.844596Z","","","","","","",1.05e4,"","","",""
"2019-02-01T05:49:46.000706Z","","","","","{""alt"":259.462,""lat"":42.01299353,""lng"":-88.1370829}","","","","","",""
"2019-02-01T05:49:46.000622Z","","","",8.863,"","","","","",11.09994,""
"2019-02-01T05:49:45.845432Z","","","","","","","","",108.0,"",""
"2019-02-01T05:49:44.844684Z","","","","","","","",1980.0,"","",1980.001264222503
"2019-02-01T05:49:42.844725Z","","","","","","",10440.0,"","","",""
"2019-02-01T05:49:41.000160Z","","","","","{""alt"":258.988,""lat"":42.01261883,""lng"":-88.13702352}","","","","","",""
"2019-02-01T05:49:41.000073Z","","","",5.846,"","","","","",8.08294,""
"2019-02-01T05:49:40.845582Z","","","","","","","","",97.0,"",""
"2019-02-01T05:49:38.844754Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T05:49:37.844758Z","","","","","","",7680.0,"","","",""
"2019-02-01T05:49:35.999382Z","","","","","{""alt"":251.683,""lat"":42.01242702,""lng"":-88.13696503}","","","","","",""
"2019-02-01T05:49:35.999299Z","","","",2.318,"","","","","",4.55494,""
"2019-02-01T05:49:35.845600Z","","","","","","","","",99.0,"",""
"2019-02-01T05:49:34.844847Z","","","","","","","",1440.0,"","",1440.001264222503
"2019-02-01T05:49:32.844845Z","","","","","","",7740.0,"","","",""
"2019-02-01T05:49:30.996747Z","","","","","{""alt"":248.682,""lat"":42.01227227,""lng"":-88.13691673}","","","","","",""
"2019-02-01T05:49:30.996631Z","","","",6.643,"","","","","",8.87994,""
"2019-02-01T05:49:30.845790Z","","","","","","","","",104.0,"",""
"2019-02-01T05:49:28.844861Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T05:49:27.844904Z","","","","","","",10380.0,"","","",""
"2019-02-01T05:49:25.992679Z","","","",9.319,"","","","","",11.555940000000001,""
"2019-02-01T05:49:25.845818Z","","","","","","","","",99.0,"",""
"2019-02-01T05:49:24.844913Z","","","","","","","",2040.0,"","",2040.001264222503
"2019-02-01T05:49:22.845080Z","","","","","","",11160.0,"","","",""
"2019-02-01T05:49:21.005485Z","","","","","{""alt"":247.288,""lat"":42.01148291,""lng"":-88.13681388}","","","","","",""
"2019-02-01T05:49:21.005402Z","","","",8.26,"","","","","",10.49694,""
"2019-02-01T05:49:20.845685Z","","","","","","","","",102.0,"",""
"2019-02-01T05:49:19.845025Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T05:49:17.845014Z","","","","","","",8.1e3,"","","",""
"2019-02-01T05:49:16.005311Z","","","","","{""alt"":247.334,""lat"":42.01116484,""lng"":-88.13681122}","","","","","",""
"2019-02-01T05:49:16.005229Z","","","",5.175,"","","","","",7.4119399999999995,""
"2019-02-01T05:49:15.845862Z","","","","","","","","",93.0,"",""
"2019-02-01T05:49:14.845015Z","","","","","","","",1260.0,"","",1260.001264222503
"2019-02-01T05:49:12.845013Z","","","","","","",7440.0,"","","",""
"2019-02-01T05:49:11.007743Z","","","","","{""alt"":244.311,""lat"":42.01103693,""lng"":-88.13689693}","","","","","",""
"2019-02-01T05:49:11.007657Z","","","",1.914,"","","","","",4.15094,""
"2019-02-01T05:49:10.845912Z","","","","","","","","",104.0,"",""
"2019-02-01T05:49:09.845061Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T05:49:07.845120Z","","","","","","",540.0,"","","",""
"2019-02-01T05:49:06.006968Z","","","","","{""alt"":243.878,""lat"":42.01103377,""lng"":-88.13694774}","","","","","",""
"2019-02-01T05:49:06.006882Z","","","",1.264,"","","","","",3.50094,""
